;datetime;id;status;activity;merit;post
1941;2018-08-20 12:12:24;osmo;Full Member;322;100;I think there are many people who know that there is nothing that can regulate bitcoin, now that some countries can only regulate who can buy and sell bitcoin with KYC. I am not concerned about the price of bitcoin which is going down, because it is normal for me to hunt, bitcoin will definitely return
1942;2018-08-20 12:17:35;Atherus;Newbie;26;0;When you want bitcoin to be regulated you haven't understood the actual idea of decentralization. Regulation will lose faith in the cryptocurrency idea.
1943;2018-08-20 12:21:04;Saveplus;Full Member;294;107;If bitcoin was regulated it was not decentralized.Nobody can regulated gave a law by it.Government may imposed regulations and policies that we dont want to happen.
1944;2018-08-20 12:23:13;hachiman13;Full Member;308;102;"Bitcoin cannot be regulated; it is decentralized so no central figure to exercise regulation. However, IMO, centralized exchange must be regulated since they are literally going overboard. Some of the large exchanges charges ridiculous fees for listing a  token. It can also be a tool used in money laundering."
1945;2018-08-20 12:29:58;TheClownSong;Sr. Member;532;250;"Quote from: Atherus on August 20, 2018, 12:17:35 PM
When you want bitcoin to be regulated you haven't understood the actual idea of decentralization. Regulation will lose faith in the cryptocurrency idea.

Regulation does not effect on decentralized system. Regulation from government just for transaction in country because we still can transaction using bitcoin across the world. Regulation needed for government because government want to collect taxes"
1946;2018-08-20 13:37:41;CordandAN;Newbie;16;0;"Quote from: TheClownSong on August 20, 2018, 12:29:58 PM
Quote from: Atherus on August 20, 2018, 12:17:35 PM
When you want bitcoin to be regulated you haven't understood the actual idea of decentralization. Regulation will lose faith in the cryptocurrency idea.

Regulation does not effect on decentralized system. Regulation from government just for transaction in country because we still can transaction using bitcoin across the world. Regulation needed for government because government want to collect taxes

Right. They cannot control or rule it because of decentralization, but they can control our operations outside the system, like buying fiat, etc. just to make us pay taxes."
1947;2018-08-20 18:42:08;Leadership58;Jr. Member;52;0;If bit coin regulated it will be destroyed surely. Bitcoin develop such a way that no regulation is needed to play this coin. I believe this platform is alone strong. So it’s not be regulated.
1948;2018-08-20 18:55:08;Phlaser;Jr. Member;260;0;How can a decentralized digital currency like Bitcoin br regikated when it is not own by just one body or entity but the global world? Regulating Bitcoin means it will be subjected to the dictatorship of the rulers like our fiat. Bitcoin is superb and one of the best things that has happened to the human race.
1949;2018-08-20 18:58:07;nagasaking;Sr. Member;336;250;"every single sentence here proves that you do not know what bitcoin is. you are just too caught up in the price and have been excited about it that you forgot to check out what is this thing called ""bitcoin"" that you got involved in!"
1950;2018-08-20 19:35:46;Nanacoin;Newbie;28;0;I get your explanations right but it looks practically impossible to regulate bitcoins. Bitcoins is decentralized and hence cannot be controlled  by an government or head of state.
1951;2018-08-20 19:38:34;*kimcil*;Member;182;10;"They try, but the only thing they can do is manage how you get Bitcoin. We have seen this through KYC and various exchanges forced this on users. But sorry, Bitcoin really can't be regulated. There is no way for entities to ""turn off"" Bitcoin as they do for the stock market when prices are collapsing. Don't even have to worry about the price, just use it. We will weaken in the short term, but the long term is still very bullish."
